BioProject;Run;SampleName;Height;Date;Substrate;Species;PlantPhenotype;Location;Environment;Treatment;Type;Plot;TreeID;Substrat
PRJNA1001021-5k;SRR25480352;CB105;NA;Summer 2019;Leaves;Ulmus laciniata;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480351;CB106;NA;Summer 2019;Leaves;Acer tegmentosum;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480350;CB107;NA;Summer 2019;Leaves;Acer barbinerve Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480349;CB108;NA;Summer 2019;Leaves;Prunus maximowiczii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480347;CB112;NA;Summer 2019;Leaves;Acer tataricum subsp. ginnala;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480346;CB113;NA;Summer 2019;Leaves;Rhamnus ussuriensis J. Vass.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480345;CB114;NA;Summer 2019;Leaves;Alniaria alnifolia;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480344;CB115;NA;Summer 2019;Leaves;Corylus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480343;CB116;NA;Summer 2019;Leaves;Tilia mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480342;CB117;NA;Summer 2019;Leaves;Alniaria alnifolia;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480341;CB118;NA;Summer 2019;Leaves;Pinus koraiensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480340;CB120;NA;Summer 2019;Leaves;Ulmus davidiana var. japonica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480339;CB121;NA;Summer 2019;Leaves;Rhamnus ussuriensis J. Vass.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480338;CB122;NA;Summer 2019;Leaves;Syringa reticulata var.mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480336;CB123;NA;Summer 2019;Leaves;Acer triflorum Kom.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480335;CB124;NA;Summer 2019;Leaves;Ulmus davidiana var. japonica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480334;CB125;NA;Summer 2019;Leaves;Acer pictum subsp. mono;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480333;CB126;NA;Summer 2019;Leaves;Pinus koraiensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480332;CB127;NA;Summer 2019;Leaves;Tilia amurensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480331;CB128;NA;Summer 2019;Leaves;Acer triflorum Kom.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480330;CB129;NA;Summer 2019;Leaves;Acer triflorum Kom.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480329;CB130;NA;Summer 2019;Leaves;Tilia mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480328;CB131;NA;Summer 2019;Leaves;Acer mandshuricum Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480327;CB132;NA;Summer 2019;Leaves;Syringa reticulata var.mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480325;CB133;NA;Summer 2019;Leaves;Ulmus davidiana var. japonica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480324;CB134;NA;Summer 2019;Leaves;Acer pictum subsp. mono;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480323;CB135;NA;Summer 2019;Leaves;Acer mandshuricum Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480322;CB136;NA;Summer 2019;Leaves;Corylus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480321;CB137;NA;Summer 2019;Leaves;Acer tegmentosum;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480320;CB138;NA;Summer 2019;Leaves;Acer barbinerve Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480319;CB139;NA;Summer 2019;Leaves;Acer pictum subsp. mono;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480318;CB140;NA;Summer 2019;Leaves;Syringa reticulata var.mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480380;CB036;NA;Summer 2019;Leaves;Eleutherococcus senticosus;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480379;CB037;NA;Summer 2019;Leaves;Sambucus williamsii Hance;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480378;CB039;NA;Summer 2019;Leaves;Maackia amurensis Rupr. et Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480377;CB040;NA;Summer 2019;Leaves;Ulmus laciniata;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480376;CB041;NA;Summer 2019;Leaves;Lonicera chrysantha;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480375;CB042;NA;Summer 2019;Leaves;Pinus koraiensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480374;CB043;NA;Summer 2019;Leaves;Maackia amurensis Rupr. et Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480373;CB044;NA;Summer 2019;Leaves;Euonymus alatus (Thunb. ) Sieb.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480372;CB045;NA;Summer 2019;Leaves;Malus baccata (L.) Borkh.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480371;CB046;NA;Summer 2019;Leaves;Lonicera chrysantha;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480369;CB047;NA;Summer 2019;Leaves;Sorbaria sorbifolia;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480368;CB048;NA;Summer 2019;Leaves;Pinus koraiensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480367;CB049;NA;Summer 2019;Leaves;Crataegus maximowiczii Schneid.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480366;CB050;NA;Summer 2019;Leaves;Acer pseudosieboldianum;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480365;CB051;NA;Summer 2019;Leaves;Tilia amurensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480364;CB052;NA;Summer 2019;Leaves;Deutzia parviflora var. amurensis?;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480363;CB053;NA;Summer 2019;Leaves;Prunus padus;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480362;CB054;NA;Summer 2019;Leaves;Acer barbinerve Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480361;CB055;NA;Summer 2019;Leaves;Malus baccata (L.) Borkh.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480360;CB056;NA;Summer 2019;Leaves;Tilia mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480358;CB057;NA;Summer 2019;Leaves;Acer pseudosieboldianum;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480509;CB006;NA;Summer 2019;Leaves;Fraxinus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480508;CB007;NA;Summer 2019;Leaves;Acer tataricum subsp. ginnala;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480507;CB008;NA;Summer 2019;Leaves;Euonymus alatus (Thunb. ) Sieb.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480506;CB009;NA;Summer 2019;Leaves;Prunus padus;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480505;CB010;NA;Summer 2019;Leaves;Fraxinus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480504;CB011;NA;Summer 2019;Leaves;Quercus mongolica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480503;CB012;NA;Summer 2019;Leaves;Corylus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480502;CB013;NA;Summer 2019;Leaves;Rhamnus ussuriensis J. Vass.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480501;CB014;NA;Summer 2019;Leaves;Prunus padus;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480499;CB015;NA;Summer 2019;Leaves;Quercus mongolica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480498;CB016;NA;Summer 2019;Leaves;Maackia amurensis Rupr. et Maxim.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480497;CB017;NA;Summer 2019;Leaves;Philadelphus schrenkii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480496;CB018;NA;Summer 2019;Leaves;Acer triflorum Kom.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480495;CB019;NA;Summer 2019;Leaves;Philadelphus schrenkii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480494;CB020;NA;Summer 2019;Leaves;Fraxinus mandshurica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480493;CB021;NA;Summer 2019;Leaves;Philadelphus schrenkii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480492;CB022;NA;Summer 2019;Leaves;Quercus mongolica;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480491;CB023;NA;Summer 2019;Leaves;Prunus maximowiczii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480490;CB024;NA;Summer 2019;Leaves;Deutzia parviflora var. amurensis?;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480488;CB025;NA;Summer 2019;Leaves;Rhamnus ussuriensis J. Vass.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480487;CB026;NA;Summer 2019;Leaves;Populus davidiana;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480486;CB027;NA;Summer 2019;Leaves;Eleutherococcus senticosus;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480485;CB028;NA;Summer 2019;Leaves;Viburnum burejaeticum Regel et Herd.;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480484;CB029;NA;Summer 2019;Leaves;Tilia amurensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480483;CB031;NA;Summer 2019;Leaves;Tilia amurensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480482;CB032;NA;Summer 2019;Leaves;Tilia amurensis;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480481;CB033;NA;Summer 2019;Leaves;Ulmus laciniata;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480480;CB034;NA;Summer 2019;Leaves;Prunus maximowiczii;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25480479;CB035;NA;Summer 2019;Leaves;Deutzia parviflora var. amurensis?;NA;China: Jilin province;Temperate Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482409;158;NA;Summer 2019;Leaves;Ilex micrococca;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482408;159;NA;Summer 2019;Leaves;Ilex chinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482406;160;NA;Summer 2019;Leaves;Acer acutum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482405;161;NA;Summer 2019;Leaves;Choerospondias axillaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482404;163;NA;Summer 2019;Leaves;Schoepfia jasminodora;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482403;164;NA;Summer 2019;Leaves;Celtis vandervoetiana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482413;154;NA;Summer 2019;Leaves;Camellia fraterna;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482412;155;NA;Summer 2019;Leaves;Loropetalum chinense;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482411;156;NA;Summer 2019;Leaves;Symplocos anomala;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482410;157;NA;Summer 2019;Leaves;Ilex chinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482509;39;NA;Summer 2019;Leaves;Eurya loquaiana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482507;40;NA;Summer 2019;Leaves;Symplocos lancifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482506;41;NA;Summer 2019;Leaves;Cornus kousa;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482505;42;NA;Summer 2019;Leaves;Styrax confusus;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482504;43;NA;Summer 2019;Leaves;Quercus glauca;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482503;44;NA;Summer 2019;Leaves;Rhododendron ovatum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482502;45;NA;Summer 2019;Leaves;Distylium myricoides;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482501;46;NA;Summer 2019;Leaves;Styrax confusus;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482500;47;NA;Summer 2019;Leaves;Photinia glabra;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482499;48;NA;Summer 2019;Leaves;Camellia fraterna;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482498;49;NA;Summer 2019;Leaves;Choerospondias axillaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482496;50;NA;Summer 2019;Leaves;Symplocos anomala;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482495;51;NA;Summer 2019;Leaves;Quercus myrsinifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482494;52;NA;Summer 2019;Leaves;Schima superba;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482493;53;NA;Summer 2019;Leaves;Camellia fraterna;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482492;54;NA;Summer 2019;Leaves;Quercus sessilifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482491;55;NA;Summer 2019;Leaves;Symplocos cochinchinensis var. laurina;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482490;56;NA;Summer 2019;Leaves;Fraxinus insularis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482489;57;NA;Summer 2019;Leaves;Quercus myrsinifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482488;58;NA;Summer 2019;Leaves;Symplocos cochinchinensis var. laurina;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482487;59;NA;Summer 2019;Leaves;Distylium myricoides;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482485;60;NA;Summer 2019;Leaves;Symplocos sumuntia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482484;61;NA;Summer 2019;Leaves;Litsea coreana var. sinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482483;62;NA;Summer 2019;Leaves;Symplocos stellaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482482;63;NA;Summer 2019;Leaves;Rhododendron ovatum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482481;64;NA;Summer 2019;Leaves;Rhododendron ovatum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482480;65;NA;Summer 2019;Leaves;Schima superba;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482479;66;NA;Summer 2019;Leaves;Quercus ciliaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482478;67;NA;Summer 2019;Leaves;Styrax confusus;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482519;1;NA;Summer 2019;Leaves;Neolitsea aurata var. chekiangensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482517;3;NA;Summer 2019;Leaves;Symplocos sumuntia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482515;5;NA;Summer 2019;Leaves;Quercus sessilifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482516;4;NA;Summer 2019;Leaves;Litsea elongata;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482518;2;NA;Summer 2019;Leaves;Machilus thunbergii;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482514;6;NA;Summer 2019;Leaves;Camellia fraterna;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482513;7;NA;Summer 2019;Leaves;Neolitsea aurata var. chekiangensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482512;8;NA;Summer 2019;Leaves;Litsea elongata;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482511;9;NA;Summer 2019;Leaves;Eurya loquaiana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482649;143;NA;Summer 2019;Leaves;Elaeocarpus decipiens;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482648;144;NA;Summer 2019;Leaves;Ilex chinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482647;145;NA;Summer 2019;Leaves;Ilex micrococca;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482646;146;NA;Summer 2019;Leaves;Schima superba;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482645;147;NA;Summer 2019;Leaves;Loropetalum chinense;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482644;148;NA;Summer 2019;Leaves;Cornus kousa;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482643;149;NA;Summer 2019;Leaves;Toxicodendron succedaneum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482641;150;NA;Summer 2019;Leaves;Dalbergia hupeana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482640;151;NA;Summer 2019;Leaves;Ilex micrococca;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482639;152;NA;Summer 2019;Leaves;Dalbergia hupeana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482638;153;NA;Summer 2019;Leaves;Schima superba;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482045;31;NA;Summer 2019;Leaves;Cleyera japonica;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482044;32;NA;Summer 2019;Leaves;Photinia glabra;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482043;33;NA;Summer 2019;Leaves;Litsea coreana var. sinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482042;34;NA;Summer 2019;Leaves;Cleyera japonica;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482038;38;NA;Summer 2019;Leaves;Eurya loquaiana;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482040;36;NA;Summer 2019;Leaves;Quercus ciliaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482037;68;NA;Summer 2019;Leaves;Symplocos anomala;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482041;35;NA;Summer 2019;Leaves;Machilus thunbergii;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482039;37;NA;Summer 2019;Leaves;Cleyera japonica;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482036;69;NA;Summer 2019;Leaves;Quercus ciliaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482034;70;NA;Summer 2019;Leaves;Carpinus viminea;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482033;71;NA;Summer 2019;Leaves;Choerospondias axillaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482032;72;NA;Summer 2019;Leaves;Castanopsis fargesii;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482031;73;NA;Summer 2019;Leaves;Syzygium buxifolium;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482030;74;NA;Summer 2019;Leaves;Symplocos stellaris;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482029;75;NA;Summer 2019;Leaves;Symplocos lancifolia;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482028;76;NA;Summer 2019;Leaves;Litsea coreana var. sinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482027;77;NA;Summer 2019;Leaves;Toxicodendron succedaneum;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482026;78;NA;Summer 2019;Leaves;Photinia glabra;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482025;79;NA;Summer 2019;Leaves;Vernicia fordii;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482023;80;NA;Summer 2019;Leaves;Daphniphyllum oldhamii;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482021;82;NA;Summer 2019;Leaves;Distylium myricoides;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482022;81;NA;Summer 2019;Leaves;Ilex rotunda;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
PRJNA1001021-5k;SRR25482020;83;NA;Summer 2019;Leaves;Litsea coreana var. sinensis;NA;China: Zhejiang province;Subtropical Forest;NA;NA;NA;NA;NA
